project,artifactid,groupId,name,path
geomajas-project-server,geomajas-plugin-vendorspecificpipeline,org.geomajas.plugin,Geomajas server: Plugin vendorspecificpipeline – Implementation,/plugin/vendorspecificpipeline/vendorspecificpipeline
geomajas-project-server,geomajas-server-plugin-vendorspecificpipeline-javadoc,org.geomajas.plugin,Geomajas server: Plugin vendorspecificpipeline – Javadoc,/plugin/vendorspecificpipeline/vendorspecificpipeline-javadoc
geomajas-project-client-gwt2,geomajas-project-client-gwt2,org.geomajas.project,Geomajas GWT2 client: Parent POM,/
geomajas-project-client-gwt2,geomajas-client-gwt2-api,org.geomajas,Geomajas GWT2 client: Main – API,/api
geomajas-project-client-gwt2,geomajas-client-common-gwt-parent,org.geomajas,Geomajas GWT2 client: Commons – Parent,/common-gwt
geomajas-project-client-gwt2,geomajas-client-common-gwt-command,org.geomajas,Geomajas GWT2 client: Commons - Command Service,/common-gwt/command
geomajas-project-client-gwt2,geomajas-client-common-gwt,org.geomajas,Geomajas GWT2 client: Commons – Library,/common-gwt/common-gwt
geomajas-project-client-gwt2,geomajas-client-common-gwt-documentation,org.geomajas,Geomajas GWT2 client: Commons – Documentation,/common-gwt/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-documentation,org.geomajas,Geomajas GWT2 client: Main – Documentation,/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-example-base,org.geomajas,Geomajas GWT2 client: Main - Showcase API,/example-base
geomajas-project-client-gwt2,geomajas-client-gwt2-example-jar,org.geomajas,Geomajas GWT2 client: Main - Showcase samples,/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-example,org.geomajas,Geomajas GWT2 client: Main - Showcase App,/example
geomajas-project-client-gwt2,geomajas-client-gwt2-impl,org.geomajas,Geomajas GWT2 client: Main – Implementation,/impl
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin – Parent,/plugin
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-corewidget-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Core Widget – Parent,/plugin/corewidget
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-corewidget,org.geomajas.plugin,Geomajas GWT2 client: Plugin Core Widget – Library,/plugin/corewidget/corewidget
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-corewidget-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin Core Widget – Documentation,/plugin/corewidget/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-corewidget-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin Core Widget – Samples,/plugin/corewidget/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-corewidget-example,org.geomajas.plugin,Geomajas GWT2 client: Plugin Core Widget – Example,/plugin/corewidget/example
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing – Parent,/plugin/editing
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-common,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing – Commons,/plugin/editing/common
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing – Documentation,/plugin/editing/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing – Examples,/plugin/editing/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-example,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing - Example Application,/plugin/editing/example
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-impl,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing – Implementation,/plugin/editing/impl
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-editing-server-extension,org.geomajas.plugin,Geomajas GWT2 client: Plugin Editing - Server Extension,/plugin/editing/server-extension
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-geocoder-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Geocoder – Parent,/plugin/geocoder
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-geocoder-documentation,org.geomajas.plugin,Geomajas Plugin Geocoder GWT2 Client – Documentation,/plugin/geocoder/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-geocoder-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin Geocoder – Samples,/plugin/geocoder/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-geocoder-example,org.geomajas.plugin,Geomajas Plugin Geocoder GWT2 Client: Example Application,/plugin/geocoder/example
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-geocoder,org.geomajas.plugin,Geomajas GWT2 client: Plugin Geocoder – Library,/plugin/geocoder/geocoder
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-graphicsediting-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin GraphicsEditing – Parent,/plugin/graphicsediting
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-graphicsediting-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin Graphics Editing – Documentation,/plugin/graphicsediting/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-graphicsediting-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin GraphicsEditing – Samples,/plugin/graphicsediting/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-graphicsediting-example,org.geomajas.plugin,Geomajas Graphics Editing Showcase Example Application,/plugin/graphicsediting/example
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-graphicsediting-impl,org.geomajas.plugin,Geomajas GWT2 client: Plugin GraphicsEditing – Implementation,/plugin/graphicsediting/impl
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print – Parent,/plugin/print
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-common,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print – Common,/plugin/print/common
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print – Documentation,/plugin/print/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print – Examples,/plugin/print/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-example,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print - Standalone sample application,/plugin/print/example
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-print-impl,org.geomajas.plugin,Geomajas GWT2 client: Plugin Print – Implementation,/plugin/print/impl
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-rasterizing-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Rasterizing – Parent,/plugin/rasterizing
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-rasterizing,org.geomajas.plugin,Geomajas GWT2 client: Plugin Rasterizing – Library,/plugin/rasterizing/rasterizing
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS – Parent,/plugin/wms
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS – Documentation,/plugin/wms/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS – Examples,/plugin/wms/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms-print,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS - Print extension,/plugin/wms/print
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms-server-extension,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS - Server Extension,/plugin/wms/server-extension
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-wms,org.geomajas.plugin,Geomajas GWT2 client: Plugin WMS – Library,/plugin/wms/wms
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-tilebasedlayer-parent,org.geomajas.plugin,Geomajas GWT2 client: Plugin Tilebasedlayer – Parent,/plugin/tilebasedlayer
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-tilebasedlayer-documentation,org.geomajas.plugin,Geomajas GWT2 client: Plugin Tilebasedlayer – Documentation,/plugin/tilebasedlayer/documentation
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-tilebasedlayer-javadoc,org.geomajas.plugin,Geomajas GWT2 client: Plugin Tilebasedlayer – Javadoc,/plugin/tilebasedlayer/javadoc
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-tilebasedlayer-example-jar,org.geomajas.plugin,Geomajas GWT2 client: Plugin Tilebasedlayer – Examples,/plugin/tilebasedlayer/example-jar
geomajas-project-client-gwt2,geomajas-client-gwt2-plugin-tilebasedlayer,org.geomajas.plugin,Geomajas GWT2 client: Plugin Tilebasedlayer – Library,/plugin/tilebasedlayer/impl
geomajas-project-client-gwt2,geomajas-client-gwt2-server-extension,org.geomajas,Geomajas GWT2 client: Main - Server Extension,/server-extension
geomajas-build-tools,geomajas-build-tools,org.geomajas.project,,/
geomajas-build-tools,geomajas-checkstyle,org.geomajas,Geomajas checkstyle configuration,/geomajas-checkstyle
geomajas-build-tools,geomajas-dep,org.geomajas,Geomajas dependencies,/geomajas-dep
geomajas-build-tools,geomajas-jetty-runner,org.geomajas,Geomajas Jetty runner,/geomajas-jetty-runner
geomajas-build-tools,geomajas-maven-plugin,org.geomajas,Geomajas maven plugin,/geomajas-maven-plugin
geomajas-build-tools,geomajas-jdocbook-style,org.geomajas.documentation,JDocBook styles for User Guide for Developers,/style
geomajas-gwt2-mobile-quickstart-application,geomajas-gwt2-mobile-quickstart-application,org.geomajas,Geomajas GWT2 mobile quickstart application,/
geomajas-project-hammer-gwt,geomajas-project-hammer-gwt-all,org.geomajas.hammergwt,hammer gwt,/
geomajas-project-hammer-gwt,geomajas-project-hammer-gwt-documentation,org.geomajas.project,Hammer GWT wrapper documentation,/documentation
geomajas-project-hammer-gwt,geomajas-project-hammer-gwt-example,org.geomajas.hammergwt,1.0.0,/hammer-gwt-example
geomajas-project-hammer-gwt,geomajas-project-hammer-gwt-impl,org.geomajas.hammergwt,1.0.0,/hammer-gwt-impl
geomajas-gwt2-quickstart-application,geomajas-gwt2-quickstart-application,org.geomajas,Geomajas GWT2 quickstart application,/
geomajas-gwt-quickstart-application,geomajas-gwt-quickstart-application,org.geomajas,Geomajas GWT quickstart application,/
geomajas-parents,geomajas-parents,org.geomajas.project,,/
geomajas-parents,geomajas-al-parent,org.geomajas,Geomajas parent module for Apache licensed projects,/geomajas-al-parent
geomajas-parents,geomajas-doc-parent,org.geomajas,Geomajas documentation parent,/geomajas-doc-parent
geomajas-parents,geomajas-parent,org.geomajas,Geomajas parent module,/geomajas-parent
geomajas-widget-definitions-sample,example,org.geomajas.widget,,/example
geomajas-project-graphics,geomajas-project-graphics-all,org.geomajas.project,Geomajas Graphics Project,/
geomajas-project-graphics,geomajas-project-graphics-documentation,org.geomajas.documentation,Geomajas Graphics documentation,/documentation
geomajas-project-graphics,geomajas-project-graphics-example,org.geomajas.project,Geomajas Graphics example,/example
geomajas-project-graphics,geomajas-project-graphics-all,org.geomajas.project,Geomajas Graphics,/graphics
geomajas-project-documentation,docbook,org.geomajas.documentation,Geomajas documentation,/
geomajas-project-documentation,docbook-contributorguide,org.geomajas.documentation,Contributor Guide,/contributorguide
geomajas-project-documentation,docbook-devuserguide,org.geomajas.documentation,User Guide for Developers,/devuserguide
geomajas-project-documentation,application.gwt2.archetype,org.geomajas.documentation,GWT2 Example Application Guide,/enduserguide-application-gwt2
geomajas-project-documentation,application.smartgwt.archetype,org.geomajas.documentation,SmartGWT Example Application Guide,/enduserguide-application-smartgwt
geomajas-project-documentation,docbook-enduserguide,org.geomajas.documentation,User Guide for End Users,/enduserguide
geomajas-project-documentation,docbook-gettingstarted,org.geomajas.documentation,Getting started,/gettingstarted
geomajas-project-geometry,geomajas-project-geometry-all,org.geomajas.project,Geomajas Geometry Project,/
geomajas-project-geometry,geomajas-project-geometry-core,org.geomajas.project,Geomajas Geometry core,/core
geomajas-project-geometry,geomajas-project-geometry-documentation,org.geomajas.project,Geomajas Geometry documentation,/documentation
geomajas-project-geometry,geomajas-project-geometry-jts,org.geomajas.project,Geomajas Geometry JTS support,/jts
geomajas-project-sld-editor,geomajas-project-sld-editor-all,org.geomajas.project,Geomajas SLD editor project,/
geomajas-project-sld-editor,geomajas-project-sld-editor-documentation,org.geomajas.project,Geomajas SLD editor documentation,/documentation
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-common,org.geomajas.project,Geomajas Expert SLD Editor common,/expert-common
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt-example-jar,org.geomajas.project,Geomajas Expert SLD Editor GWT example code,/expert-gwt-example-jar
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt-example,org.geomajas.project,Geomajas Expert SLD Editor GWT example,/expert-gwt-example
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt,org.geomajas.project,Geomajas Expert SLD GWT client library,/expert-gwt
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt2-example-jar,org.geomajas.project,Geomajas Expert SLD Editor GWT 2 example code,/expert-gwt2-example-jar
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt2-example,org.geomajas.project,Geomajas Expert SLD Editor GWT 2 example,/expert-gwt2-example
geomajas-project-sld-editor,geomajas-project-sld-editor-expert-gwt2,org.geomajas.project,Geomajas Expert SLD GWT 2 client library,/expert-gwt2
geomajas-project-api,geomajas-project-api-all,org.geomajas.project,Geomajas API project,/
geomajas-project-api,geomajas-project-api-annotation,org.geomajas.project,Geomajas API project annotations,/annotation
geomajas-project-sld,geomajas-project-sld-all,org.geomajas.project,Geomajas SLD project,/
geomajas-project-sld,geomajas-project-sld-api,org.geomajas.project,Geomajas SLD API,/api
geomajas-project-sld,geomajas-project-sld-documentation,org.geomajas.project,Geomajas SLD project documentation,/documentation
geomajas-project-sld,geomajas-project-sld-impl,org.geomajas.project,Geomajas SLD implementation,/impl
geomajas-project-codemirror-gwt,geomajas-project-codemirror-gwt-all,org.geomajas.project,Geomajas Codemirror GWT wrapper project.,/
geomajas-project-codemirror-gwt,geomajas-project-codemirror-gwt,org.geomajas.project,Codemirror GWT wrapper,/codemirror
geomajas-project-codemirror-gwt,geomajas-project-codemirror-gwt-documentation,org.geomajas.project,Geomajas Codemirror GWT wrapper documentation,/documentation
geomajas-project-codemirror-gwt,geomajas-project-codemirror-gwt-example,org.geomajas.project,Geomajas Codemirror GWT (example),/example
geomajas-project-profiling,geomajas-project-profiling-all,org.geomajas.project,Geomajas profiling project parent,/
geomajas-project-profiling,geomajas-project-profiling-documentation,org.geomajas.documentation,Geomajas profiling project documentation,/documentation
geomajas-project-profiling,geomajas-project-profiling,org.geomajas.project,profiling,/profiling
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas.project,Geomajas Project Deskmanager – Parent,/
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas Project Deskmanager – Impl,/impl
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas Project Deskmanager – Gwt,/gwt
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas Project Deskmanager – Documentation,/documentation
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas GWT client: Plugin Widget Advancedviews - Deskmanager Editor,/plugin/widget-advancedviews/advancedviews-editor
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas GWT client: Plugin Widget Layer - Deskmanager Editor,/plugin/widget-layer/layer-editor
geomajas-project-deskmanager,geomajas-project-deskmanager,org.geomajas,Geomajas GWT client: Plugin Searchandfilter - Deskmanager Editor,/plugin/widget-searchandfilter/searchandfilter-editor
